Date,JPM,BRK.b,BAC,WFC,C,GS,USB,MS,PNC,AXP,BLK,CB,SCHW,BK,CME,AIG,MET,SPGI,COF,PRU,BBT,ICE,MMC,STT,TRV,AON,AFL,PGR,STI,ALL,MTB,DFS,MCO,TROW,SYF,FITB,KEY,AMP,NTRS,RF,CFG,WLTW,HIG,CMA,HBAN,LNC,PFG,ETFC,XL,L,IVZ,CBOE,BEN,AJG,RJF,CINF,UNM,ZION,AMG,RE,NDAQ,TMK,LUK,PBCT,BHF,AIZ,NAVI
2017-10-23,99.34,189.39,27.16,54.533441181642,73.213614360629,242.13,54.13,50.360492999408,136.77,92.38,474.39,155.19,44.389292196007,52.267132395452,134.61,64.96,53.051557332364,161.69674170257,89.72,110.79,47.077686915888,65.69,84.28,96.17,134.45,151.55959524306,84.32,48.9,59.49,92.97,164.94,66.485491741173,145.6867213666,96.13,32.53261575466,28.43,18.343058239028,153.38228525122,95.41,15.12,38.318538884525,164.02,54.06,78.54,14.11,75.62,68.27,42.75,42.21,48.638849580452,37.26,110.69,44.54,62.96,86.32,76.12,52.131397114655,46.39,195.85,234.49519906323,73.49,83.7,25.55,18.578748937978,61.73,99.49,12.18
2017-10-24,100.92,189.78,27.68,55.039943731317,73.920559365335,244.84,54.21,50.81822520213,137.83,93.86,473.72,154.4,45.107985480944,52.63542108306,134.07,65.13,53.746469198619,161.49723924519,89.52,112.17,47.246495327103,65.24,84.49,96.43,133.19,151.99849363655,84.56,49.03,60.18,93.64,165.75,67.03257463252,146.62431905306,96.48,32.502751052315,28.6,18.353000276014,153.17337177409,96.45,15.44,38.189151610369,163.28,54.88,79.56,14.21,77.21,68.57,43.62,42.32,48.449088154984,37.41,110.25,44.8,62.83,86.36,76.26,52.589388762339,46.35,195.59,232.93421766603,73.45,83.88,25.74,18.66792693288,62.54,99.68,12.1
2017-10-25,101.05,188.81,27.635,54.886006681906,73.323141051499,241.74,54.155,50.270936698876,137.46,93.55,469.035,154.19,44.568965517241,51.520601271921,133.85,65.12,53.528068326367,160.54461501123,90.775,111.24,47.430198598131,65.89,84.46,94.05,131.79,151.2703213019,84.08,48.615,59.78,93.305,165.83,64.804455220488,145.16805030601,95.15,32.2389461816,28.58,18.218782776704,156.26728088767,94.76,15.56,37.850754124116,163.24,54.83,78.89,13.88,76.45,67.69,43.42,41.49,48.189414625396,36.825,109.74,44.16,62.53,85.69,75.75,51.987030182232,45.99,189.13,231.77093853564,72.44,84.6,25.44,18.509388275276,62.06,99.795,11.79
2017-10-26,101.74,188.61,27.74,55.23857218217,73.472495629958,241.72,54.3,50.519704200355,137.85,95.69,473.48,154.75,45.267695099819,51.978473694353,136.6,64.85,53.815960385244,164.58952733451,92.52,111.89,48.279205607477,65.61,81.36,94.74,131.94,150.83142290841,83.63,49.15,60.61,93.96,167.6,66.33628731626,147.00334790504,95.07,32.721758869513,28.85,18.41265249793,161.95768607406,95.52,15.81,38.328491751767,162.82,55.56,79.71,13.91,76.99,68.2,43.64,40.85,48.309263946744,37.15,111.49,43.95,62.25,84.58,76.02,52.698908504176,46.93,190.99,233.60036896293,72.29,85.08,25.53,18.67783559898,63.19,100.43,11.95
2017-10-27,101.77,188.59,27.8,55.486857745736,73.552151405136,241.71,54.44,50.907781502662,138.17,95.79,475.13,152.75,44.828493647913,51.898843707844,137.55,64.55,53.895378884245,161.75659243978,92.78,112.02,48.398364485981,65.48,81.0,93.51,131.06,145.81401627373,83.94,48.9,60.62,93.73,167.82,66.425809971208,146.02585244468,93.98,32.791443174985,29.07,18.263521943141,159.78896521631,94.71,15.72,38.268774548311,161.62,55.2,79.79,13.94,77.33,68.1,43.29,40.8,47.889791322026,36.89,111.95,42.88,62.54,85.49,71.03,52.45,47.11,190.68,235.58888029694,72.34,84.96,25.76,18.747196261682,63.63,100.05,11.85
2017-10-30,101.41,187.85,27.6,55.466994900651,73.462538658061,240.89,54.26,50.46,137.16,95.07,472.29,152.89,44.768602540835,51.65,136.11,64.78,53.577704888243,155.86129482434,92.43,111.6,48.765771028037,65.26,80.62,93.29,132.62,143.09085124139,83.83,48.66,60.35,94.07,166.9,66.157242006365,142.61459277692,92.42,32.452976548406,29.01,18.124333425338,157.48096870714,94.65,15.6,37.90051846033,161.01,55.18,78.82,13.77,76.4,66.52,43.47,41.26,49.397895282323,36.04,111.86,42.54,62.74,85.01,70.41,52.4,46.8,185.5,237.74641509434,72.4,84.52,25.32,18.459844944775,62.46,100.85,11.83
2017-10-31,100.61,186.94,27.39,55.755006154387,73.183743444937,242.48,54.38,50.0,136.79,95.52,470.83,150.82,44.758620689655,51.45,137.17,64.61,53.190539705615,156.08074752746,92.18,110.46,48.894859813084,66.1,80.93,92.0,132.45,143.43,83.89,48.65,60.21,93.86,166.77,66.177135929686,142.04604949896,92.9,32.47288634997,28.9,18.14421749931,155.73007480364,93.52,15.48,38.01,161.08,55.05,78.57,13.8,75.78,65.85,43.59,40.47,49.447832499552,35.79,113.06,42.13,63.33,84.78,70.17,52.04,46.46,186.5,236.08600813044,72.65,84.13,25.3,18.66,62.18,100.65,12.46
2017-11-01,100.92,187.17,27.53,55.824526112186,73.711462955493,244.26,54.48,49.63,136.94,95.79,469.29,151.31,44.159709618875,51.65,136.14,64.66,53.478431764492,156.17052363327,91.9,110.58,49.202686915888,66.22,82.42,92.25,133.47,142.84,84.29,48.8,60.53,94.25,167.28,66.545173511138,143.12328939404,92.57,32.681939266386,28.96,18.174043610268,156.56572871213,93.41,15.56,38.37,160.91,55.25,78.45,13.81,75.56,67.13,43.54,40.34,49.477794829889,35.76,112.63,42.41,63.6,83.81,70.71,52.0,46.22,186.11,233.44128805621,72.41,84.76,25.33,18.53,62.05,101.17,12.1
2017-11-02,101.59,188.61,27.87,56.48,74.418407960199,246.88,54.88,50.42,138.4,95.98,474.92,149.26,44.978221415608,51.4,140.3,64.98,55.324911866255,155.11316060919,92.45,112.94,49.242406542056,68.67,83.66,92.51,134.69,138.96,84.41,49.31,60.64,97.85,169.03,66.575014396121,143.16318716793,94.63,33.070180396873,29.26,18.333116202043,159.72927565142,94.01,15.71,38.74,157.48,55.71,79.44,13.87,76.72,68.89,44.45,39.48,49.437845056106,36.16,115.57,43.03,63.88,86.02,72.56,52.91,46.85,185.34,226.13350890372,73.17,85.54,25.45,18.62,59.23,100.21,12.36
2017-11-03,101.41,187.27,27.82,56.35,74.05,244.4,54.65,50.02,138.64,96.43,479.11,148.27,44.738656987296,51.33,140.06,62.0,54.63,158.29522480432,91.6,111.84,49.192757009346,66.24,82.38,92.53,133.32,138.64,83.98,50.15,60.4,97.84,168.76,67.082309440824,145.91613356648,94.57,33.11,29.12,18.402710460944,159.59,94.39,15.81,38.82,159.59,55.84,79.75,13.78,75.64,68.32,44.02,40.04,49.547706934008,36.05,115.02,42.79,63.69,85.7,72.57,52.46,46.81,185.35,226.53121117052,72.4,85.42,25.75,18.49,57.82,100.14,12.22
2017-11-06,100.78,186.68,27.75,56.18,73.8,243.49,54.85,50.14,138.59,96.29,475.61,149.2,44.568965517241,51.35,138.16,62.49,54.33,158.24534918998,92.3,112.39,49.133177570093,66.2,82.63,92.29,133.44,140.18,84.57,50.21,60.15,99.09,168.71,66.664537051068,144.14068262829,94.95,32.77,29.24,18.472304719845,160.65,94.22,15.88,38.72,161.19,55.89,79.54,13.78,76.64,69.22,44.1,39.69,49.617619038128,35.87,114.44,42.59,64.14,85.32,73.27,53.07,46.45,186.06,227.14764968406,71.97,85.68,25.98,18.42,56.66,99.27,12.38
2017-11-07,98.75,186.3,27.18,55.05,72.71,239.81,53.45,49.39,134.09,95.37,473.37,149.8,44.069872958258,51.07,137.55,62.13,53.4,158.67427947333,90.12,111.94,47.891939252336,65.58,82.46,90.28,133.72,140.21,83.81,50.49,58.08,99.18,162.88,66.087613274739,143.40257381129,93.76,32.36,28.45,17.995086944521,159.23,92.41,15.47,37.67,161.6,55.34,77.16,13.4,75.4,69.11,43.62,39.91,49.42785761266,35.61,113.42,41.78,63.71,84.03,72.87,52.7,44.88,185.54,225.72586408024,72.02,85.18,25.88,18.05,56.95,99.05,12.09
2017-11-09,97.63,184.49,26.49,54.0,72.43,240.79,52.11,48.82,132.55,93.75,466.6,151.64,44.0,50.82,138.04,62.24,52.81,157.51716522056,88.11,111.95,46.75,66.2,82.93,90.77,134.53,143.46,84.08,50.64,56.8,98.95,158.61,65.122757993635,142.72431165512,92.72,32.09,28.01,17.746536019873,159.05,92.16,15.28,36.81,161.5,55.25,75.28,13.21,74.33,68.42,43.08,40.14,49.278045960975,35.5,114.13,41.33,63.65,83.61,73.1,52.53,43.97,185.11,229.46426538818,73.73,84.5,26.06,17.76,56.5,98.71,12.14
2017-11-10,97.51,183.68,26.51,53.81,72.25,240.15,51.61,48.76,132.48,93.52,465.83,151.35,44.27,50.93,137.88,62.06,52.2,156.54957830229,87.15,110.72,46.13,66.27,83.15,90.65,135.54,143.25,83.44,50.75,56.79,99.12,157.1,64.416523715715,141.82661174255,93.57,32.07,27.67,17.537753243169,157.22,92.51,15.17,36.68,161.57,55.52,74.93,13.14,73.49,68.06,42.92,39.71,49.447832499552,35.15,114.45,41.13,64.08,83.55,73.4,52.42,43.93,184.36,229.81225487164,73.57,84.26,25.66,17.71,56.58,98.15,12.21
2017-11-13,97.86,184.4,26.4,53.72,71.99,240.27,51.68,48.63,132.23,93.9,465.11,151.34,44.6,51.02,140.15,62.0,52.16,157.63686669498,86.95,110.44,46.49,67.08,83.0,90.79,133.32,141.89,84.4,51.1,57.33,99.44,159.44,64.655250795575,141.78671396866,93.41,32.59,28.19,17.816130278774,157.32,92.46,15.44,37.2,161.49,55.69,76.94,13.36,73.9,68.03,43.6,39.4,49.827355350487,34.52,115.74,40.81,63.94,83.37,73.3,52.82,45.43,182.86,227.23713269409,75.41,84.69,25.65,18.21,55.99,98.7,12.08
2017-11-14,97.27,183.34,26.24,54.04,71.53,237.24,51.83,48.38,132.0,93.76,470.45,150.69,44.59,51.85,140.2,61.46,52.0,158.90370729931,86.0,109.56,46.84,67.3,83.6,91.31,133.86,143.54,84.27,51.28,57.64,99.94,160.71,63.869440824367,142.77418387249,94.48,32.56,28.61,18.14421749931,157.11,92.64,15.69,38.07,162.03,56.22,78.71,13.61,73.44,68.33,43.87,39.0,49.877292567716,34.47,116.6,40.83,65.1,83.03,74.06,52.81,46.49,183.15,224.83103397994,75.97,85.18,25.32,18.28,55.38,98.85,12.35
2017-11-15,98.19,181.81,26.79,53.75,71.73,237.61,52.01,48.1,132.9,93.26,470.5,151.16,44.54,51.94,139.67,61.14,51.84,158.42490140161,87.63,110.22,46.82,66.53,83.14,91.86,133.71,142.83,84.44,51.65,57.78,100.38,161.22,64.923818760418,141.59719954267,94.35,32.53,28.46,18.034855092465,157.39,93.28,15.8,38.14,162.65,56.67,78.88,13.51,73.95,68.57,43.76,39.23,49.627606481574,34.48,115.51,40.45,65.33,82.79,74.11,52.89,46.5,184.77,227.95299677434,75.93,85.37,25.27,18.2,54.97,98.86,12.61
2017-11-16,98.47,182.05,26.76,54.6,71.67,239.37,51.81,48.6,132.49,93.56,474.02,148.86,44.64,52.23,140.09,60.06,51.54,159.70171712882,87.15,110.37,46.77,66.08,82.91,92.4,130.81,141.28,84.31,51.57,57.72,99.57,159.87,64.47620548568,143.72175600242,95.53,33.38,28.47,18.024913055479,157.08,93.71,15.7,37.92,159.93,56.01,78.42,13.4,74.01,68.39,44.02,38.67,49.138221752736,34.57,116.02,40.55,65.83,83.3,73.59,53.25,46.11,185.49,224.17482523972,75.97,85.01,25.05,18.11,55.42,97.5,12.76
2017-11-17,98.14,181.06,26.62,54.15,71.33,238.02,51.88,48.7,132.85,93.69,473.99,148.63,44.68,52.47,139.49,60.06,51.65,160.19049814938,87.83,110.25,46.82,66.59,82.35,92.31,129.92,141.18,83.85,51.55,57.77,100.17,160.57,64.71493256554,146.41485574013,95.98,33.86,28.45,18.203869721226,158.28,94.07,15.8,38.17,160.07,56.14,79.13,13.54,74.28,68.64,44.18,38.63,49.158196639627,34.98,116.48,40.48,65.97,83.78,73.46,53.46,46.3,186.09,225.01994255667,75.95,85.44,25.13,18.17,55.67,98.62,12.49
2017-11-20,99.01,181.63,26.74,54.05,72.05,238.13,51.93,49.11,133.29,93.95,474.77,149.0,45.12,52.52,141.9,59.69,51.97,161.78651780839,88.27,110.02,46.98,68.08,82.93,93.06,129.77,142.05,84.68,51.82,58.17,100.32,161.61,65.470901651765,148.31,96.3,33.86,28.57,18.353000276014,160.65,94.43,15.86,38.25,159.89,55.85,79.8,13.57,74.18,68.82,44.45,38.72,49.288033404421,35.46,119.23,40.76,66.01,84.72,73.43,53.88,47.1,186.68,222.5541885025,76.89,85.08,25.62,18.33,55.46,98.58,12.82
2017-11-21,98.93,183.18,26.73,54.52,72.38,238.02,51.89,49.38,133.11,94.41,481.36,149.18,46.08,52.42,142.58,59.63,51.71,163.29276136157,87.95,110.06,46.57,68.28,83.45,93.06,130.63,141.44,85.08,51.87,57.73,99.7,160.19,65.64,149.46,97.73,33.77,28.48,18.174043610268,159.76,94.46,15.66,37.9,159.8,56.09,79.4,13.55,73.5,68.55,44.9,38.3,49.317995734758,35.63,119.63,41.58,66.96,85.15,73.46,53.87,46.89,190.33,220.97332199196,77.24,85.27,25.67,18.19,56.91,98.4,12.59
2017-11-22,98.64,182.56,26.66,54.06,72.26,236.43,51.91,49.09,133.04,93.82,478.94,148.25,45.8,52.43,141.87,59.23,51.71,162.81395546387,87.26,109.7,46.49,67.66,82.65,92.67,130.01,139.24,85.05,51.68,57.62,99.3,159.92,65.5,149.4,97.72,33.67,28.42,18.054739166437,159.58,94.39,15.56,37.83,158.79,55.78,79.34,13.54,73.59,68.4,44.74,38.25,49.298020847866,35.23,119.35,41.4,66.62,84.97,72.66,53.9,46.35,189.99,217.98061243427,77.17,85.17,25.36,18.2,57.45,98.41,12.45
2017-11-24,98.32,182.36,26.59,54.09,72.02,235.95,51.83,49.06,132.56,93.48,479.74,148.93,45.78,52.23,141.86,59.03,51.83,163.73166676779,87.38,108.92,46.34,67.83,82.34,92.46,129.83,138.63,85.0,51.85,57.21,99.08,159.14,65.4,150.23,97.88,33.49,28.2,18.034855092465,159.56,94.26,15.57,37.75,159.52,55.64,78.67,13.46,73.14,68.65,44.87,38.08,49.288033404421,35.09,120.13,41.21,65.39,84.95,72.51,54.09,46.35,190.37,216.41963103707,77.25,85.16,25.68,18.12,57.29,97.86,12.34
2017-11-27,97.93,183.49,26.59,53.95,71.39,235.11,51.72,49.0,132.56,93.47,481.96,149.26,45.77,52.18,142.07,58.76,51.37,164.4,86.87,109.51,46.49,68.1,82.5,91.36,130.48,138.12,85.44,52.07,57.34,99.41,159.5,65.34,149.87,97.97,33.21,28.4,18.01,159.25,94.11,15.52,37.63,158.5,55.8,78.64,13.5,73.26,68.68,45.13,38.85,49.597644151237,35.2,120.5,41.18,65.71,85.29,73.41,53.94,46.42,192.68,221.7886116389,77.23,85.74,25.67,18.17,57.61,97.97,11.98
2017-11-28,101.36,187.54,27.64,55.57,73.7,239.41,53.02,50.4,135.68,95.28,493.06,151.57,47.14,53.13,145.12,59.82,52.65,165.83,89.75,112.83,47.53,69.35,83.62,93.14,133.01,139.94,86.27,52.78,59.44,100.89,164.34,67.63,150.88,99.75,34.49,29.24,18.48,161.75,96.29,16.0,38.78,159.4,56.69,80.83,13.97,74.83,70.05,46.31,39.03,50.11,36.0,122.72,42.17,66.63,87.04,74.25,55.23,48.09,196.63,225.01,78.34,87.53,26.51,18.71,58.01,99.96,12.46
2017-11-29,103.73,189.85,28.28,56.68,75.04,241.36,54.76,51.32,139.73,96.6,500.82,152.64,48.42,54.41,147.83,60.3,53.55,164.73,90.97,115.87,49.12,69.8,83.6,94.68,134.53,140.47,87.19,52.45,61.3,101.96,169.11,69.01,149.84,101.27,35.35,30.46,19.01,163.56,98.24,16.57,40.67,159.07,57.65,83.49,14.48,76.55,71.54,47.78,39.54,50.33,36.1,120.93,43.13,66.42,88.4,74.87,56.42,49.49,198.63,222.74,78.56,89.09,26.63,19.26,59.44,101.71,12.83
2017-11-30,104.52,193.01,28.17,56.47,75.5,247.64,55.15,51.61,140.56,97.71,501.19,152.11,48.79,54.74,149.54,59.96,53.68,165.48,92.0,115.84,49.42,71.45,83.93,95.35,135.57,140.22,87.64,53.18,61.63,102.66,168.95,70.6,151.82,102.92,35.89,30.51,18.98,163.23,97.78,16.59,40.7,160.8,57.44,83.31,14.4,76.55,70.79,48.14,38.82,50.28,36.17,123.43,43.35,65.83,88.3,74.73,56.62,49.55,198.67,219.6,79.16,88.85,26.31,19.02,58.79,100.87,12.61
2017-12-01,104.79,194.56,28.1,56.2,75.51,248.95,54.9,51.95,141.0,97.86,502.08,151.64,49.5,54.45,150.79,59.88,53.61,166.17,92.72,115.4,49.6,72.07,85.06,95.48,136.21,142.24,87.6,53.6,61.97,103.1,169.47,71.12,151.3,102.79,35.94,30.69,19.13,162.47,97.66,16.65,40.69,161.95,57.43,83.78,14.45,76.51,70.52,48.9,38.45,50.49,36.21,124.25,43.48,66.57,88.24,74.52,56.48,50.08,197.85,218.06,79.26,88.53,26.43,18.91,58.44,99.77,13.01
2017-12-04,106.95,196.96,29.06,57.39,77.1,250.65,55.63,52.68,143.84,98.59,513.5,150.82,51.55,54.97,153.41,59.26,53.62,167.46,94.89,116.76,50.24,71.83,85.97,97.1,136.36,139.67,88.14,54.36,64.36,103.62,172.25,73.44,151.75,102.82,37.45,31.36,19.63,165.55,98.95,16.95,41.85,158.48,56.5,85.11,14.7,77.5,70.85,50.54,37.94,50.65,36.88,123.11,44.62,66.58,90.11,75.37,57.02,51.74,197.36,213.56,78.93,89.4,26.39,19.25,58.49,99.8,13.27
2017-12-05,105.72,196.07,28.93,58.55,76.54,248.33,54.82,52.01,142.43,98.71,512.12,150.18,50.78,54.43,152.11,59.53,53.04,167.89,93.91,115.51,49.81,70.95,85.01,96.83,135.32,139.24,87.84,54.25,64.03,102.84,170.43,73.18,152.08,101.64,37.31,30.78,19.33,164.36,96.95,16.87,40.89,157.32,54.64,83.94,14.46,75.91,70.68,49.92,37.32,50.11,36.63,123.77,44.15,65.82,88.32,74.38,56.52,50.88,197.01,212.15,78.51,89.0,25.99,18.95,58.25,98.2,13.13
2017-12-06,104.93,196.01,28.64,58.57,75.44,245.95,54.59,51.69,143.01,98.21,511.82,150.87,50.54,54.02,152.75,60.03,53.0,168.62,93.87,115.38,49.38,70.74,84.4,96.52,135.36,139.11,87.61,54.59,64.44,102.65,169.51,72.94,152.27,101.79,37.39,30.58,19.38,164.77,96.5,16.78,40.63,157.1,54.92,83.23,14.52,76.5,70.82,49.4,37.45,49.96,37.09,123.41,44.29,65.83,87.72,74.46,56.34,49.92,197.99,211.06,78.32,89.03,25.94,18.82,58.17,98.02,12.91
2017-12-07,104.62,196.34,28.78,59.36,74.98,248.56,54.9,52.35,143.42,98.58,512.41,149.44,51.08,54.22,152.07,59.55,53.62,169.53,95.07,116.33,49.58,70.39,83.73,96.92,134.21,138.46,87.94,54.52,64.76,102.11,171.07,73.45,151.73,102.74,37.34,30.4,19.74,167.6,97.32,16.97,41.43,155.42,54.77,84.43,14.71,77.59,70.99,49.84,36.73,49.99,37.34,124.19,44.5,65.27,88.46,74.16,56.79,50.47,198.21,210.36,77.79,89.17,26.0,18.89,58.63,98.58,12.73
2017-12-08,105.93,196.44,29.05,59.31,75.71,250.35,55.36,52.89,143.8,98.55,515.49,150.05,51.39,54.67,152.82,59.51,53.76,171.21,95.79,117.15,49.81,70.93,84.13,97.67,133.75,138.49,88.16,54.99,65.2,102.5,171.72,73.8,152.39,102.75,37.5,30.37,19.89,169.86,97.73,17.08,41.74,155.46,55.17,85.4,14.85,78.54,71.76,50.38,36.87,49.84,37.67,125.27,44.67,65.69,89.49,74.4,57.49,50.93,200.43,212.28,78.78,89.95,26.1,18.84,60.2,99.13,12.76
2017-12-11,105.62,196.7,28.94,58.87,75.85,250.13,55.27,52.77,143.29,99.0,512.13,150.24,50.72,54.54,152.71,59.79,53.64,171.7,95.97,116.26,49.75,70.81,83.93,97.41,133.16,138.3,88.48,54.88,64.62,102.37,170.51,74.35,152.39,101.85,37.59,30.3,19.73,167.78,97.56,16.98,41.42,155.28,55.42,84.67,14.62,77.17,71.53,49.64,36.82,50.05,37.39,126.35,44.1,65.48,89.04,74.56,56.65,49.94,198.0,217.47,79.22,89.63,26.06,18.66,59.97,99.88,12.76
2017-12-12,106.85,199.07,29.32,60.33,76.15,257.68,55.5,53.85,145.85,99.37,517.73,150.5,51.56,54.97,153.03,59.93,53.67,172.57,96.21,116.39,50.28,71.2,84.65,98.18,134.35,138.5,88.76,55.15,65.54,103.54,172.49,75.09,152.57,102.64,37.36,30.45,20.0,168.6,98.55,17.31,41.92,155.2,56.03,85.87,14.82,77.57,70.78,49.84,37.03,50.32,37.17,127.62,44.15,64.79,89.53,74.52,56.4,50.46,196.75,219.82,79.27,89.77,26.11,18.74,59.98,100.3,12.96
2017-12-13,105.51,197.4,28.84,59.4,75.14,255.56,54.6,53.18,143.83,97.78,512.55,148.44,50.33,54.38,151.61,58.97,52.84,169.01,94.72,113.95,49.42,70.48,83.4,99.18,133.56,136.56,88.49,55.86,64.57,103.32,171.02,73.82,150.17,101.9,36.64,29.94,19.7,166.42,97.48,17.08,41.34,152.93,55.55,84.81,14.58,75.85,70.25,48.7,36.1,49.9,36.96,126.28,43.69,64.21,87.86,73.68,54.94,49.76,195.72,216.92,78.21,89.31,25.51,18.67,59.37,98.82,12.94
2017-12-14,104.66,196.66,28.73,59.22,73.92,255.48,54.15,52.64,142.97,97.15,506.75,146.12,50.2,54.02,150.42,58.11,52.49,167.59,94.06,114.47,48.97,70.32,83.02,97.97,132.58,136.58,88.42,55.14,64.05,102.65,169.04,73.67,149.5,101.59,36.99,29.675,19.52,165.45,96.59,16.91,40.87,153.48,55.21,83.75,14.44,75.7,69.89,48.43,35.11,49.45,36.29,126.06,43.07,63.69,86.64,72.65,54.26,49.22,194.19,217.7,77.47,88.86,25.46,18.5,58.73,97.79,12.62
2017-12-15,106.14,197.78,29.04,59.87,74.77,257.17,54.5,53.1,144.95,98.52,511.87,148.72,51.28,54.2,151.07,59.39,51.41,169.05,96.31,115.73,49.53,70.49,83.11,98.53,134.89,138.39,89.26,55.46,65.0,103.97,170.9,74.59,150.57,102.57,37.19,30.03,19.76,167.93,97.85,17.12,41.7,156.0,55.75,85.29,14.58,76.19,70.37,49.88,36.25,49.75,36.56,126.37,43.46,63.98,88.24,74.28,54.03,50.01,198.64,222.11,77.51,89.61,25.67,18.81,58.45,98.31,13.2
2017-12-18,106.96,199.34,29.48,60.92,75.67,260.02,54.78,53.24,146.15,99.68,518.86,147.86,51.74,54.42,151.28,59.58,50.93,170.91,99.31,116.12,50.01,71.21,82.5,98.21,135.21,137.19,88.29,55.2,66.03,104.16,173.86,75.96,150.47,103.44,38.51,30.47,20.16,170.02,98.59,17.33,42.03,154.56,55.64,86.26,14.68,76.44,70.61,49.78,35.51,49.98,36.81,125.79,43.65,63.85,88.95,74.58,53.95,50.98,201.37,219.22,76.97,89.87,25.86,19.0,58.68,98.72,13.27
2017-12-19,106.51,197.91,29.45,60.36,74.7,256.48,54.56,52.93,145.1,99.15,515.82,147.62,51.81,54.2,150.16,59.78,50.79,172.0,98.74,116.86,50.03,71.07,82.52,97.87,135.54,136.87,87.98,55.79,65.63,104.38,173.9,75.95,150.15,103.14,38.18,30.62,20.12,171.33,98.02,17.3,42.08,154.15,56.73,86.54,14.61,76.81,70.86,49.57,35.32,49.64,36.61,124.65,43.68,64.4,88.67,73.55,54.21,50.89,202.2,218.88,76.11,90.14,25.71,19.04,58.34,98.69,13.13
2017-12-20,106.14,197.79,29.48,60.14,74.66,255.18,54.26,52.51,144.92,98.51,514.55,145.97,51.81,53.95,149.44,60.0,51.01,170.01,98.59,117.11,49.84,70.02,82.12,97.08,135.26,136.39,87.36,56.17,65.45,104.42,172.53,75.74,148.47,103.76,37.96,30.51,20.09,171.1,98.44,17.25,41.93,153.12,56.35,86.56,14.64,77.41,71.25,49.54,35.19,49.51,36.52,124.23,43.69,64.21,88.3,73.45,54.8,50.73,202.59,216.51,75.05,90.42,26.42,18.87,58.14,99.71,13.09
2017-12-21,107.83,198.89,29.82,61.61,75.82,261.01,54.53,52.88,146.26,98.5,513.59,145.01,52.28,54.36,150.88,60.08,51.03,168.78,99.52,116.74,50.39,70.11,80.71,98.31,134.44,135.34,87.11,55.8,65.55,104.21,173.59,76.04,147.48,104.6,38.6,30.93,20.43,171.7,100.05,17.49,42.6,152.37,55.93,87.66,14.84,77.94,71.24,49.96,35.06,49.79,36.61,124.63,43.84,62.98,90.35,73.66,54.83,51.46,201.88,218.44,75.4,90.51,26.46,19.02,60.39,101.12,13.12
2017-12-22,107.45,197.92,29.88,61.55,75.49,258.97,54.46,52.72,146.12,98.74,512.12,145.2,52.08,54.0,148.98,59.31,50.76,167.83,100.5,116.16,50.45,70.25,80.69,97.93,134.39,133.35,87.21,56.09,65.76,104.11,173.07,77.13,146.99,105.24,38.77,30.84,20.44,171.51,98.98,17.47,42.63,151.74,55.55,87.74,14.78,77.75,71.26,49.71,35.17,49.66,36.64,124.47,43.91,62.6,90.64,73.99,54.79,51.33,204.2,218.95,76.09,90.69,26.21,18.915,59.54,101.03,13.35
2017-12-26,107.02,197.57,29.78,61.13,74.78,257.72,54.01,52.47,144.9,98.57,513.72,145.31,51.87,53.81,148.94,59.43,50.67,167.42,99.92,115.65,50.04,70.04,80.74,97.44,134.78,133.3,87.64,56.22,65.29,104.34,171.99,77.26,145.87,105.36,38.71,30.68,20.33,171.1,98.7,17.35,42.52,151.87,55.97,87.33,14.63,77.49,71.33,49.5,35.24,49.92,36.6,124.04,43.57,62.91,89.91,74.27,54.75,50.86,204.06,219.73,76.13,90.63,26.53,18.87,59.69,101.17,13.46
